time,temp_avg,temp_min,temp_max,precipitation,wind_speed,pressure,humidity
2022-07-04 00:00:00,30.4,26.8,37,0,17,1003.7,
2022-07-05 00:00:00,28.4,26.5,32.4,0,14.7,1003.2,
2022-07-06 00:00:00,26.6,24.7,31.2,4.9,10.2,1004.8,
2022-07-07 00:00:00,27,25,31.6,10.5,11.3,1006.6,
2022-07-08 00:00:00,28.5,26.1,32.1,0,15.2,1005.2,
2022-07-09 00:00:00,27.2,24.8,32.2,2.2,16,1003.6,
2022-07-10 00:00:00,27.9,24.8,32.1,0.3,17,1003.9,
2022-07-11 00:00:00,27.4,24.8,32.2,0.3,19.1,1005.7,
2022-07-12 00:00:00,29.2,24.9,35,0.3,21.1,1005,
2022-07-13 00:00:00,29.4,26.4,34,0.2,19.8,1002.8,
2022-07-14 00:00:00,29.4,26.1,34.1,0.7,21.2,1002.1,
2022-07-15 00:00:00,30,26,35.3,0.1,18.2,1003.2,
2022-07-16 00:00:00,28.9,25.3,34.6,5.2,12.8,1004.8,
2022-07-17 00:00:00,28.2,24.8,34,6.9,12,1005.1,
2022-07-18 00:00:00,27.2,25,33.7,11.6,8.4,1006.1,
2022-07-19 00:00:00,28.6,25,34.2,9.4,9.3,1006.3,
2022-07-20 00:00:00,27.4,23.4,32.8,15.5,6.2,1006.7,
2022-07-21 00:00:00,27.5,23.9,32.8,21.1,9.8,1006.4,
2022-07-22 00:00:00,26.9,24,31.7,12.7,8.1,1006.7,
2022-07-23 00:00:00,27.3,23.9,32.8,6,8.4,1005.9,
2022-07-24 00:00:00,27.2,24.1,33.1,1.9,10.1,1006.1,
2022-07-25 00:00:00,27.4,23.9,33.4,1.2,7.7,1006.9,
2022-07-26 00:00:00,26.2,23.6,30.9,9.9,6.4,1008.2,
2022-07-27 00:00:00,27.1,23,32,0.3,7.7,1007.6,
2022-07-28 00:00:00,27.6,23.6,33.2,0.4,5.3,1008,
2022-07-29 00:00:00,27.6,23.2,32.2,0.9,5.8,1007.6,
2022-07-30 00:00:00,28,24,33.5,2.1,5.3,1006.6,
2022-07-31 00:00:00,27.4,23.2,34.2,5.8,5.9,1004.9,
2022-08-01 00:00:00,27.7,23.7,33.4,18.2,7.3,1004.1,
2022-08-02 00:00:00,26.9,23.8,32.6,9.4,8.2,1003.1,
2022-08-03 00:00:00,25.6,23.2,29.9,7.4,5.7,1003.2,
2022-08-04 00:00:00,26,23.2,30.6,19.4,5.2,1003.3,
2022-08-05 00:00:00,26.3,23.9,29.2,1.7,13.4,1003.9,
2022-08-06 00:00:00,26.6,24.8,28.4,1.6,13.3,1003.6,
2022-08-07 00:00:00,27.7,24.7,31.4,0.2,15,1002.4,
2022-08-08 00:00:00,28.5,25.9,32.3,0.1,16.6,1002,
2022-08-09 00:00:00,29.1,25.9,32.8,0,19.8,1002.5,
2022-08-10 00:00:00,29,25.2,33.6,0.4,19,1002.6,
2022-08-11 00:00:00,29.4,24.7,34.2,0,14.9,1004.2,
2022-08-12 00:00:00,29.8,25.9,33.8,0,15,1005.5,
2022-08-13 00:00:00,30,25.5,34.7,0,15,1005.6,
2022-08-14 00:00:00,29.3,25.7,34.4,0.2,12.7,1006.4,
2022-08-15 00:00:00,29.5,25.6,34.6,0,8.2,1007.4,
2022-08-16 00:00:00,28.5,24.2,34.8,2.4,6.6,1007.8,
2022-08-17 00:00:00,28.7,24.2,34.2,1.6,5.2,1007.8,
2022-08-18 00:00:00,29.2,24.7,35.1,7.1,7.7,1006.7,
2022-08-19 00:00:00,29.5,24.1,34.7,0.2,10.7,1006.4,
2022-08-20 00:00:00,30.2,26,35.2,0,11.1,1006.1,
2022-08-21 00:00:00,29,24.2,35.2,3.5,9.7,1005.8,
2022-08-22 00:00:00,28.6,23.8,35.6,23.7,11.5,1005.3,
2022-08-23 00:00:00,28.9,25.3,35.3,9.1,12.2,1005.7,
2022-08-24 00:00:00,26.7,23.7,33.6,17,11.3,1007.7,
2022-08-25 00:00:00,26.9,23.8,33.3,11.3,10.5,1006.6,
2022-08-26 00:00:00,26.6,23.3,32.1,9.1,8.9,1006.2,
2022-08-27 00:00:00,26.2,23.2,31.4,11.5,8.4,1006.1,
2022-08-28 00:00:00,26.3,23.4,32.5,7.6,7.9,1005.9,
2022-08-29 00:00:00,25.8,23.1,31,27.6,5.9,1007,
2022-08-30 00:00:00,26.3,22.3,31.2,7.3,5.9,1007.6,
2022-08-31 00:00:00,25.4,23.2,29.8,1.4,4.6,1007.3,
2022-09-01 00:00:00,24.8,22.4,30,5.4,4.3,1007.5,
2022-09-02 00:00:00,26.2,22.7,30.5,2.6,6.1,1007.8,
2022-09-03 00:00:00,27.1,22.9,32,2,5.7,1007.4,
2022-09-04 00:00:00,26.9,23.3,32.3,13.3,5.4,1007,
2022-09-05 00:00:00,27.1,23.1,32.4,24.6,6.3,1006.7,
2022-09-06 00:00:00,26.5,23.2,31.9,11.2,5.4,1006.3,
2022-09-07 00:00:00,26.3,23.3,31.3,14.6,6.9,1006.2,
2022-09-08 00:00:00,25.8,23.9,29.3,6.6,7.7,1006.1,
2022-09-09 00:00:00,26.6,23.8,31.8,6.9,8.5,1005.3,
2022-09-10 00:00:00,28.9,25.2,32.2,7.6,11.6,1005.3,
2022-09-11 00:00:00,27.8,25.3,31.2,0,12,1004.9,
2022-09-12 00:00:00,28.3,24.3,33,0,11.1,1005,
2022-09-13 00:00:00,28.1,23.4,33.2,0.3,8.3,1007.4,
2022-09-14 00:00:00,28,23.5,34,0.3,6,1009.4,
2022-09-15 00:00:00,27.9,23.9,32.7,0,6.9,1009.9,
2022-09-16 00:00:00,28.7,25,34.2,0,9.6,1007.7,
2022-09-17 00:00:00,28.8,24,34.2,2.7,6.6,1007.5,
2022-09-18 00:00:00,29,24.5,34.2,0,8.6,1007.8,
2022-09-19 00:00:00,28.8,25.6,33.8,0.1,10.2,1007.8,
2022-09-20 00:00:00,28.6,23.9,34.2,0,10.6,1007.2,
2022-09-21 00:00:00,29,24.7,34.1,0,11,1007.1,
2022-09-22 00:00:00,29.3,24.7,35,0,11,1007.4,
2022-09-23 00:00:00,28.9,23.7,34.9,0,9.5,1008.2,
2022-09-24 00:00:00,29.3,25.2,34.3,0.8,10.8,1007.7,
2022-09-25 00:00:00,28.1,24,33.7,2.2,7.1,1007.1,
2022-09-26 00:00:00,26.4,23.5,32.6,11.5,5.8,1008.2,
2022-09-27 00:00:00,27.6,23.3,33,8.6,6.1,1006.9,
2022-09-28 00:00:00,27,23.8,33,7.1,6.3,1006,
2022-09-29 00:00:00,26.7,23.4,32.3,9.6,7.1,1005.8,
2022-09-30 00:00:00,25.9,23.8,30,18.7,8.7,1006.7,
2022-10-01 00:00:00,26.3,23.9,29.6,6.6,14,1006.6,
2022-10-02 00:00:00,28,25.3,31.9,0,13.2,1005.9,
2022-10-03 00:00:00,28.3,25.1,32.6,0,12.7,1005.6,
2022-10-04 00:00:00,28.2,24.7,32.7,0,10.8,1005.7,
2022-10-05 00:00:00,27.3,24.7,31.8,2.3,8.2,1006,
2022-10-06 00:00:00,25.7,23.5,30.8,4,6.2,1006.2,
2022-10-07 00:00:00,26.4,22.7,31.4,1.7,4.6,1007.4,
2022-10-08 00:00:00,25.5,23.5,30.8,15.9,5,1008.6,
2022-10-09 00:00:00,24.9,22.7,29.8,2.9,4.5,1008.9,
2022-10-10 00:00:00,25.1,22.7,28.9,11.4,4.9,1010.1,
2022-10-11 00:00:00,25.5,21.8,30,3.3,6.9,1009.9,
2022-10-12 00:00:00,25.6,22.4,30.6,8.5,5.5,1010.2,
2022-10-13 00:00:00,25.5,22,31.4,4.4,5.7,1009.9,
2022-10-14 00:00:00,25.5,21.8,32,16.2,5.5,1009,
2022-10-15 00:00:00,25.2,21.9,32.8,36.3,5.3,1008,
2022-10-16 00:00:00,25.2,21.6,30.3,15.3,5,1010.1,
2022-10-17 00:00:00,25.4,22.6,31.4,0.8,4.5,1011.7,
2022-10-18 00:00:00,25.6,22.1,30.8,8.3,5.4,1010.9,
2022-10-19 00:00:00,25.5,22.2,31,8.6,6.7,1010.4,
2022-10-20 00:00:00,25,21.6,30.2,4.4,7,1011,
2022-10-21 00:00:00,24.9,22.3,30.4,6.2,5.8,1012.3,
2022-10-22 00:00:00,25.1,21.9,29.6,2.7,7.7,1012.6,
2022-10-23 00:00:00,25.8,21.6,31,0,8.8,1011.2,
2022-10-24 00:00:00,24.5,19.8,30.7,0,9.2,1010,
2022-10-25 00:00:00,24.3,18.5,31.2,0,6.9,1010.8,
2022-10-26 00:00:00,24.1,18.7,31,0,5.1,1012.5,
2022-10-27 00:00:00,23.8,18.1,30.6,0.3,7.9,1012.2,
2022-10-28 00:00:00,25.1,22,30.6,3.3,9.2,1011.2,
2022-10-29 00:00:00,26.3,22.6,31.7,1.3,7.7,1011.1,
2022-10-30 00:00:00,28.7,23.1,31.6,0,7.3,1011.2,
2022-10-31 00:00:00,27.3,22.3,31.6,7.1,9.2,1011,
2022-11-01 00:00:00,24.4,23.1,29.6,0,6.5,1011.8,
2022-11-02 00:00:00,23.9,22.1,25.3,11.9,6.5,1011.6,
2022-11-03 00:00:00,26.8,22.2,28.4,15,5.3,1011.2,
2022-11-04 00:00:00,27.9,22,29.8,10.9,6.1,1012.4,
2022-11-05 00:00:00,26.8,23.8,30,0,5,1014,
2022-11-06 00:00:00,27.8,22.3,30.5,4.1,7.8,1014.1,
2022-11-07 00:00:00,27.8,21.5,31,0,6.4,1013.6,
2022-11-08 00:00:00,28.1,22.3,30.7,2.5,6.9,1013.1,
2022-11-09 00:00:00,27.6,21.4,30.3,0,7.7,1012.6,
2022-11-10 00:00:00,26.8,21.6,30.8,1,8.4,1012.2,
2022-11-11 00:00:00,23.5,22.4,30.5,7.1,11.4,1011.5,
2022-11-12 00:00:00,24.7,21.8,25.4,15,9.5,1011.6,
2022-11-13 00:00:00,24.7,22,26.1,17,6.8,1012.7,
2022-11-14 00:00:00,26.4,21.2,29.2,1,6.9,1013.3,
2022-11-15 00:00:00,27.1,21.4,30,5.1,5.9,1013.3,
2022-11-16 00:00:00,27,21.6,29.5,0,5.7,1012.1,
2022-11-17 00:00:00,26.7,20.2,29.3,0,6.8,1011.8,
2022-11-18 00:00:00,26.6,18.5,30.2,0,8.6,1011.9,
2022-11-19 00:00:00,26.2,18.5,30.4,0,8.3,1011.7,
2022-11-20 00:00:00,25.8,18.7,29.7,0,7.8,1010.2,
2022-11-21 00:00:00,25.3,20,30.2,15,10.5,1009.9,
2022-11-22 00:00:00,23.2,20.8,28.4,28.9,10.6,1009.5,
2022-11-23 00:00:00,25,22.7,29.1,7.1,7.6,1010.1,
2022-11-24 00:00:00,27.3,23.2,29,8.9,4.1,1011.3,
2022-11-25 00:00:00,27.4,22.8,29.4,0,4.7,1012.4,
2022-11-26 00:00:00,24.3,20.7,30.2,1.8,4.6,1011.5,
2022-11-27 00:00:00,28.6,23.1,30.5,0.2,4.9,1009.8,
2022-11-28 00:00:00,28.2,23.3,30.6,0,4.6,1010.3,
2022-11-29 00:00:00,27.8,22.6,30.4,0,5.8,1011.5,
2022-11-30 00:00:00,27.1,19.6,30.2,0,5.7,1012.3,
2022-12-01 00:00:00,25.5,22,29.9,2,5.2,1012,
2022-12-02 00:00:00,27.6,22.4,30.2,4.1,5.8,1011.2,
2022-12-03 00:00:00,28.6,22.3,30.6,0.3,7.1,1011.6,
2022-12-04 00:00:00,27.5,23.6,31.3,0,7.2,1012.4,
2022-12-05 00:00:00,24.6,21,29.8,0,7.2,1012.8,
2022-12-06 00:00:00,26.8,22.8,30,0,6.5,1011.9,
2022-12-07 00:00:00,26.3,21.1,29.3,0,7.5,1010.6,
2022-12-08 00:00:00,23.7,20.1,29.1,10.1,12,1009.2,
2022-12-09 00:00:00,21.2,17.5,25.3,0.5,19.2,1005.8,
2022-12-10 00:00:00,21.7,19.7,22.1,37.1,19.5,1002.9,
2022-12-11 00:00:00,24.2,21.1,27.2,35.1,6.3,1008.9,
2022-12-12 00:00:00,23.8,22.3,25.7,4.1,6.7,1010.3,
2022-12-13 00:00:00,24.8,22.2,26,14,6.3,1011.9,
2022-12-14 00:00:00,26.3,21.9,29,2,5.6,1012.6,
2022-12-15 00:00:00,25.8,21.3,29,1,5.3,1012.4,
2022-12-16 00:00:00,26.5,18.4,29.1,0,6,1011.4,
2022-12-17 00:00:00,26.9,19.2,30.5,0.1,7.3,1011.9,
2022-12-18 00:00:00,26.4,21.8,30.5,1.2,8.5,1011.6,
2022-12-19 00:00:00,26.4,20,29,0,8.2,1011.1,
2022-12-20 00:00:00,22.8,18.5,29.8,0,8.3,1010.5,
2022-12-21 00:00:00,25.3,20.2,30.7,0,8.6,1011,
2022-12-22 00:00:00,22.5,16.6,29.6,0,8.6,1010.7,
2022-12-23 00:00:00,22.9,18,30.4,0,9.5,1010.7,
2022-12-24 00:00:00,26.4,17.8,31.3,0.4,10.8,1011.2,
2022-12-25 00:00:00,24.8,22.2,29.9,3,8.6,1012,
2022-12-26 00:00:00,26.6,23.1,27.6,17,7.8,1013.7,
2022-12-27 00:00:00,26.8,22.4,28.8,3,5.7,1014.9,
2022-12-28 00:00:00,27.3,22.2,29.6,0,5.3,1015.8,
2022-12-29 00:00:00,27.8,20.8,30.8,0,5.6,1016.5,
2022-12-30 00:00:00,27.3,20.4,31.4,0,5,1017.5,
2022-12-31 00:00:00,26.9,21.3,31.2,0,4.8,1016.7,
2023-01-01 00:00:00,26.9,19,30.4,0,5.6,1016,
2023-01-02 00:00:00,26.4,19.7,30.7,0,5,1016.2,
2023-01-03 00:00:00,26.8,20.1,29.3,0.3,6,1016.5,
2023-01-04 00:00:00,26.4,20.2,29.6,0.2,6.8,1015.7,
2023-01-05 00:00:00,26.3,20.6,29.7,0.2,8.2,1015.8,
2023-01-06 00:00:00,26.1,20,29.1,0,9.5,1017,
2023-01-07 00:00:00,26.2,19.9,30.2,0,8.1,1016.2,
2023-01-08 00:00:00,26.2,20.1,29.3,0,7.4,1015.2,
2023-01-09 00:00:00,25.4,17.7,29.8,0,6.7,1016.7,
2023-01-10 00:00:00,25.4,16.6,29.3,0,7.5,1016.2,
2023-01-11 00:00:00,25.2,15.8,29.3,0,7.9,1014.2,
2023-01-12 00:00:00,26.1,16.5,30.2,0,7,1013.2,
2023-01-13 00:00:00,24.9,16.8,30.3,0,5.9,1013.7,
2023-01-14 00:00:00,21.5,15.4,29,0,6.6,1013.5,
2023-01-15 00:00:00,24.9,16.2,29.6,0,6.8,1012.8,
2023-01-16 00:00:00,25.6,16.8,29.1,0,7.4,1013.3,
2023-01-17 00:00:00,25.8,17.5,29.7,0,6.8,1014.3,
2023-01-18 00:00:00,25.6,17.9,29.5,0,7.5,1015.6,
2023-01-19 00:00:00,25.5,17.1,29.5,0,8.3,1015.6,
2023-01-20 00:00:00,24.8,18.2,29.6,0,8.2,1015.1,
2023-01-21 00:00:00,23.4,18.5,29.8,0.1,8.7,1014.3,
2023-01-22 00:00:00,23.4,19.1,30.2,4.1,8.7,1013.5,
2023-01-23 00:00:00,26.1,20.2,30.7,0,8.3,1012.9,
2023-01-24 00:00:00,24,19.8,29.8,0,8,1012.8,
2023-01-25 00:00:00,26.4,18.2,30.1,0,8.2,1013,
2023-01-26 00:00:00,26.3,18.4,30.3,0,7.7,1013,
2023-01-27 00:00:00,22.8,17.4,30,0,8.2,1012.9,
2023-01-28 00:00:00,26.5,16.8,30.5,0,9.2,1012.3,
2023-01-29 00:00:00,26.5,17.7,30.2,0,11,1011.3,
2023-01-30 00:00:00,27.2,22.2,30.5,1.4,10.1,1012.1,
2023-01-31 00:00:00,27.3,21.4,29.8,0,11.8,1011.9,
2023-02-01 00:00:00,24.9,20.2,31.2,0,11.8,1011.2,
2023-02-02 00:00:00,27.7,22.3,31.9,0,13,1011.8,
2023-02-03 00:00:00,27.2,22.5,30.5,0,11.3,1012.5,
2023-02-04 00:00:00,24.7,19,31.6,0,9.9,1012,
2023-02-05 00:00:00,27.6,19.7,32,0,8.2,1011.8,
2023-02-06 00:00:00,28.2,18.4,32.2,0,8,1012,
2023-02-07 00:00:00,28.7,19.2,33.3,0,6.5,1011.7,
2023-02-08 00:00:00,28.3,19.9,32.9,0,6.7,1012,
2023-02-09 00:00:00,28.1,19.1,32.9,0,7.9,1012.4,
2023-02-10 00:00:00,24.9,17.5,34,0,8.1,1013.5,
2023-02-11 00:00:00,27.1,17.8,34.3,0,7.9,1013.6,
2023-02-12 00:00:00,24.4,16,33.8,0,8.1,1013.7,
2023-02-13 00:00:00,29.6,17.2,34.3,0,8.3,1013.6,
2023-02-14 00:00:00,28.8,17.1,35.1,0,8.1,1013.5,
2023-02-15 00:00:00,29.4,19.3,34.2,0,8.7,1012.2,
2023-02-16 00:00:00,28.5,18.7,34.1,0,8.9,1012.4,
2023-02-17 00:00:00,28.1,18.1,33,0,7.9,1013,
2023-02-18 00:00:00,27.8,17.9,32.8,0,6.9,1013.3,
2023-02-19 00:00:00,28.9,20.4,33,0,7.3,1013.5,
2023-02-20 00:00:00,25.9,20.9,33.6,0,6.5,1013.6,
2023-02-21 00:00:00,25.6,17,34.2,0,7.5,1013.4,
2023-02-22 00:00:00,29.3,18.9,34.6,0,8.6,1012.8,
2023-02-23 00:00:00,24.8,16.4,33.8,0,8.2,1013,
2023-02-24 00:00:00,29.1,20.3,34.1,0,7,1013.7,
2023-02-25 00:00:00,25.4,17,35.2,0,8.5,1015.1,
2023-02-26 00:00:00,28.8,17.3,35.9,0,9.2,1016.4,
2023-02-27 00:00:00,28.8,18.6,33.9,0,8.3,1016.5,
2023-02-28 00:00:00,29.8,19.6,34.2,0,11,1016.1,
2023-03-01 00:00:00,30.3,23.1,33.5,0,10.3,1016,
2023-03-02 00:00:00,29.8,19.8,34.3,0,9.8,1016.8,
2023-03-03 00:00:00,25.1,16.5,34,0,11,1017.1,
2023-03-04 00:00:00,30.3,16.8,34.4,0,9.6,1016.8,
2023-03-05 00:00:00,30.4,17.5,35.3,0,9.8,1016.2,
2023-03-06 00:00:00,30.2,18.4,35.1,0,9.2,1014.8,
2023-03-07 00:00:00,29.6,18,35.1,0,8.7,1014.1,
2023-03-08 00:00:00,26.2,19.9,34.2,0,9.1,1014.2,
2023-03-09 00:00:00,29.2,20.1,34.4,0,9.3,1013.6,
2023-03-10 00:00:00,26,19,33,0,9.1,1013.1,
2023-03-11 00:00:00,25.7,18.4,33.6,0,9.1,1013.1,
2023-03-12 00:00:00,30.2,21.1,34.2,0,9.5,1012.9,
2023-03-13 00:00:00,27.6,21.4,35.2,0,7.9,1011.8,
2023-03-14 00:00:00,31,20.9,35.7,0,8.5,1010,
2023-03-15 00:00:00,30.3,22.7,35.9,0.5,9.6,1009.7,
2023-03-16 00:00:00,30.7,24.6,34.6,0.5,10.9,1010.5,
2023-03-17 00:00:00,29.7,25.4,33.8,10.4,7.5,1011.1,
2023-03-18 00:00:00,30.7,24.2,34.3,7.7,7.2,1010.2,
2023-03-19 00:00:00,27.9,22.1,35.7,22.1,9.1,1009.6,
2023-03-20 00:00:00,29.6,23.3,32.3,7.1,9.4,1008.6,
2023-03-21 00:00:00,31,22.6,35,2,7.9,1008.3,
2023-03-22 00:00:00,31.3,25.6,35.3,0,8.3,1008.8,
2023-03-23 00:00:00,29.8,26.1,33.9,5.5,11.6,1009.1,
2023-03-24 00:00:00,31.8,23.5,35.4,0.5,9.2,1009.3,
2023-03-25 00:00:00,32.4,26.3,35.9,0,9.2,1010.4,
2023-03-26 00:00:00,32.3,25.6,35.9,0,9.6,1009.7,
2023-03-27 00:00:00,33.3,25.4,37.4,3,7.8,1008.9,
2023-03-28 00:00:00,32.9,26,38,0,9.7,1009.5,
2023-03-29 00:00:00,33.2,25.9,36.7,0,10.6,1010.6,
2023-03-30 00:00:00,31.9,25.7,37.2,0,9.7,1009.8,
2023-03-31 00:00:00,29.1,24.4,37.4,0,10.4,1008.7,
2023-04-01 00:00:00,32.1,26.6,38,2.2,10.8,1009.1,
2023-04-02 00:00:00,30.5,25.8,36.3,0,9.1,1008.6,
2023-04-03 00:00:00,32.2,25.1,36,14,9.9,1008.4,
