time,temp_avg,temp_min,temp_max,precipitation,wind_speed,pressure,humidity
2023-04-04 00:00:00,33.6,26.7,37,0,10.7,1009.6,
2023-04-05 00:00:00,33.7,25.7,37.2,0,9.1,1009,
2023-04-06 00:00:00,33.3,25.8,37.5,0,10.6,1009.8,
2023-04-07 00:00:00,32.2,24.9,37.3,0,9.5,1011.6,
2023-04-08 00:00:00,28,21.6,35.6,0,9.2,1013.2,
2023-04-09 00:00:00,32.3,24.1,36.2,0,7.3,1013.4,
2023-04-10 00:00:00,32.2,25,36,0,6.8,1012.1,
2023-04-11 00:00:00,29.2,23.1,37.2,0,6.6,1011.8,
2023-04-12 00:00:00,29,20.3,37.2,0,7.8,1011.3,
2023-04-13 00:00:00,34.7,22.1,38.9,0,8.4,1010.4,
2023-04-14 00:00:00,29.9,20.5,39.4,0,9.1,1010.2,
2023-04-15 00:00:00,30.3,21.7,38.2,0,9.5,1009.5,
2023-04-16 00:00:00,30.1,21.4,39.4,0,9.2,1008.4,
2023-04-17 00:00:00,29.6,20.9,38,0,10.1,1008.8,
2023-04-18 00:00:00,29.9,20.8,38.9,0,10.1,1009.7,
2023-04-19 00:00:00,30.1,21.9,38.1,0,9.4,1007.8,
2023-04-20 00:00:00,31.2,24.3,39,0,11.4,1005.3,
2023-04-21 00:00:00,31.7,25.5,39.3,0,10.8,1005.3,
2023-04-22 00:00:00,30.8,25.9,38,0,8.7,1006.1,
2023-04-23 00:00:00,30.1,25.2,38.3,2.4,10.5,1006.6,
2023-04-24 00:00:00,31.6,22.7,37.8,17,11.8,1008.3,
2023-04-25 00:00:00,29.5,25.1,35.5,0.2,11.2,1009.4,
2023-04-26 00:00:00,29.4,24.2,37,0.4,8.4,1009,
2023-04-27 00:00:00,33.6,25.8,37.9,0,9.2,1009,
2023-04-28 00:00:00,30.2,25.4,37,0.3,10.5,1009.3,
2023-04-29 00:00:00,29.7,26.1,37.2,4.7,9.1,1009.1,
2023-04-30 00:00:00,31.2,25.1,36,1.1,8.7,1007.6,
2023-05-01 00:00:00,30.2,26.3,34.8,22.8,8.7,1007.7,
2023-05-02 00:00:00,29.7,24.7,37.1,2,7.6,1008.7,
2023-05-03 00:00:00,31.7,24.4,34.9,0,6.4,1009,
2023-05-04 00:00:00,31.4,23.8,36,8.9,6.1,1008.5,
2023-05-05 00:00:00,29.8,23.7,35.6,0,8,1007.5,
2023-05-06 00:00:00,26.9,23.5,34.7,8.8,8.9,1007.3,
2023-05-07 00:00:00,30.8,24.2,34.4,4.1,11,1006.9,
2023-05-08 00:00:00,31.8,23.1,36.1,41.9,8.8,1006.2,
2023-05-09 00:00:00,33.8,25.4,37,0,10.2,1006.6,
2023-05-10 00:00:00,33.8,27,37.6,0,10.4,1006.1,
2023-05-11 00:00:00,33.6,26.2,37.7,0,8.8,1006.5,
2023-05-12 00:00:00,32.5,25.9,39.7,0,11.8,1006.2,
2023-05-13 00:00:00,33.9,28.1,39.5,0,18.4,1006.3,
2023-05-14 00:00:00,33.3,27.6,41.1,0,17.6,1004.9,
2023-05-15 00:00:00,36.9,28.7,41.5,0,13.2,1005.6,
2023-05-16 00:00:00,35.8,26.1,42.3,11.9,9.1,1007.1,
2023-05-17 00:00:00,36.2,27,42.2,0,9.5,1007.9,
2023-05-18 00:00:00,34.3,28.7,41.6,0,10.1,1009.1,
2023-05-19 00:00:00,35.3,26.1,41.8,0.3,9.1,1007.9,
2023-05-20 00:00:00,36.2,27.7,40.4,0,11.1,1007.2,
2023-05-21 00:00:00,33,27.4,40.7,0.2,10.1,1008.5,
2023-05-22 00:00:00,34.3,27,38.2,0,7.3,1009.5,
2023-05-23 00:00:00,35.2,26.6,38.6,0,8.3,1009.6,
2023-05-24 00:00:00,34.9,27.3,39.1,18.8,11.9,1008.9,
2023-05-25 00:00:00,31.4,25.5,39.4,17.5,12.9,1009.6,
2023-05-26 00:00:00,32.1,27.5,40.2,0.4,14.7,1009.2,
2023-05-27 00:00:00,32.5,27.5,38.7,0.3,12.9,1008,
2023-05-28 00:00:00,32.3,28.5,39.7,1.9,12.4,1006.9,
2023-05-29 00:00:00,32.9,27.2,39.2,0,11.1,1007.2,
2023-05-30 00:00:00,30.9,26.8,37.6,0.8,8.2,1008.5,
2023-05-31 00:00:00,30.8,24.6,37.1,0,7.4,1007.6,
2023-06-01 00:00:00,31.9,26.7,38.9,2.8,11.7,1006.7,
2023-06-02 00:00:00,32,27.9,39.5,0.4,16.5,1006.6,
2023-06-03 00:00:00,33.1,27.7,40.4,0,16.2,1005.9,
2023-06-04 00:00:00,33.2,28.6,38.7,0.1,15.7,1006.2,
2023-06-05 00:00:00,31.3,27.9,38.7,0.8,14.8,1006.1,
2023-06-06 00:00:00,36.3,27,40.4,0,14,1005.1,
2023-06-07 00:00:00,35.1,29,42,0.2,13.7,1005.6,
2023-06-08 00:00:00,31.7,27.5,40.2,1.7,14.4,1005.5,
2023-06-09 00:00:00,32.6,25.2,41.8,2,15.3,1004.9,
2023-06-10 00:00:00,34.6,24.6,40.3,55.1,17,1003.9,
2023-06-11 00:00:00,34.9,26.8,38.9,0,16.4,1004.3,
2023-06-12 00:00:00,35.8,28.6,39.3,0.3,14.3,1004.6,
2023-06-13 00:00:00,33.8,25.7,40.3,4.1,15.1,1005,
2023-06-14 00:00:00,34.8,26.2,39.1,0.5,18.3,1006.2,
2023-06-15 00:00:00,32.9,27.7,40,0,16.2,1006,
2023-06-16 00:00:00,36.3,28.6,41,0,15.3,1005.1,
2023-06-17 00:00:00,33.7,27.7,40.8,2,15.1,1005.6,
2023-06-18 00:00:00,29.8,27.7,37.2,0,14.4,1006.3,
2023-06-19 00:00:00,26.6,24.9,31.8,8.9,14.1,1005.4,
2023-06-20 00:00:00,27.4,24.6,32.7,24.9,14,1004.7,
2023-06-21 00:00:00,29.1,23.4,32.1,34,10.2,1005.6,
2023-06-22 00:00:00,28.8,24.8,34,1,10.7,1005.9,
2023-06-23 00:00:00,30.5,24.1,33.9,19.1,10.9,1006,
2023-06-24 00:00:00,31.7,26.2,33.9,0.5,12.1,1005.3,
2023-06-25 00:00:00,29.3,25.4,33.8,0.5,12.3,1005.4,
2023-06-26 00:00:00,31.5,26.7,35.3,0,12.1,1005.9,
2023-06-27 00:00:00,32.2,25.8,35,0,13.4,1006.3,
2023-06-28 00:00:00,29.7,25.8,36.6,3.7,13.8,1007,
2023-06-29 00:00:00,34.3,26.8,37.6,5.2,11.8,1007.6,
2023-06-30 00:00:00,34.8,26.8,38.6,0,13.7,1007.1,
2023-07-01 00:00:00,30.5,25,36.6,17.6,14.1,1007.2,
2023-07-02 00:00:00,29,25.3,33.8,8.7,14.5,1006.9,
2023-07-03 00:00:00,31.5,26.1,36.6,0.8,14.8,1005.5,
2023-07-04 00:00:00,32.4,26.5,37.1,0,16.5,1003.5,
2023-07-05 00:00:00,31.7,26.5,35.7,0,17.2,1002.7,
2023-07-06 00:00:00,32.2,27.4,35.2,1.1,16.8,1005.4,
2023-07-07 00:00:00,32.2,27.1,35.2,0,15.6,1007.2,
2023-07-08 00:00:00,28.7,25.3,34.8,11.6,12.6,1008.4,
2023-07-09 00:00:00,32.7,26.5,36.6,1,13.8,1007.5,
2023-07-10 00:00:00,30.7,26.1,37.8,0.8,9.6,1007.2,
2023-07-11 00:00:00,31.2,24.1,34.8,1,11.3,1006.7,
2023-07-12 00:00:00,29.1,25.4,34.3,0.5,10.7,1006.7,
2023-07-13 00:00:00,28.4,23.7,33.8,3,11.5,1006.7,
2023-07-14 00:00:00,30.9,24.8,34.1,31,13.9,1007.3,
2023-07-15 00:00:00,33.1,25.7,35.8,0,13.2,1007,
2023-07-16 00:00:00,30.9,27,37.1,0.3,12.9,1006.6,
2023-07-17 00:00:00,30.6,26.2,36.3,0.3,15.7,1005.8,
2023-07-18 00:00:00,31.1,26.9,36.3,0,18.1,1004.9,
2023-07-19 00:00:00,30.9,27,37.2,0,19.4,1003.8,
2023-07-20 00:00:00,33.2,26.6,36.4,0.5,20.4,1003.6,
2023-07-21 00:00:00,33.4,27.6,36.8,0,20.2,1004.7,
2023-07-22 00:00:00,31.2,27.5,36.6,3.9,18.2,1006.5,
2023-07-23 00:00:00,29.2,25.7,33.7,0.5,15.4,1006.9,
2023-07-24 00:00:00,28.3,24.8,32.4,3,17.2,1006.3,
2023-07-25 00:00:00,28.4,24,31.6,6.1,17.2,1006.4,
2023-07-26 00:00:00,28.3,23.8,31.2,5.1,19.2,1007.3,
2023-07-27 00:00:00,30.3,23.8,32.4,1,18.2,1007.3,
2023-07-28 00:00:00,32.3,25,35.6,0,18.5,1006.8,
2023-07-29 00:00:00,32.6,25.5,35.9,0.2,18.5,1006.7,
2023-07-30 00:00:00,30.7,26.2,37,0,17.7,1006.4,
2023-07-31 00:00:00,30.7,26.3,37.4,0.6,15.9,1006.2,
2023-08-01 00:00:00,33.1,27,38,0,18.5,1006.2,
2023-08-02 00:00:00,33.3,26.1,36.8,0,18.3,1007.1,
2023-08-03 00:00:00,34.1,26.7,36.9,0.1,17.3,1006.7,
2023-08-04 00:00:00,33.6,26.2,38.3,0,15.2,1008.8,
2023-08-05 00:00:00,30.8,24,37.2,3.5,13.8,1009.7,
2023-08-06 00:00:00,34.8,26.8,38.3,1.8,10,1008.9,
2023-08-07 00:00:00,34.7,27.5,38.6,0.4,12.3,1006.8,
2023-08-08 00:00:00,33.5,27.4,39.2,0,9.6,1007.3,
2023-08-09 00:00:00,33.3,26.3,37.8,0.2,9.5,1009.1,
2023-08-10 00:00:00,28.3,24.4,35.9,12.7,12.4,1010,
2023-08-11 00:00:00,30.9,24.6,36.3,1,9.3,1008.8,
2023-08-12 00:00:00,28.9,25.5,34.6,0,10.6,1008.2,
2023-08-13 00:00:00,32.4,24.2,36.7,10.9,9.3,1007.5,
2023-08-14 00:00:00,31.6,25.6,36.3,0,9.5,1008.1,
2023-08-15 00:00:00,32.7,24.5,36.6,1,9.1,1008.2,
2023-08-16 00:00:00,33.7,26.3,37.5,0,10.3,1008.2,
2023-08-17 00:00:00,30.3,24.8,38,9.7,12.3,1007.9,
2023-08-18 00:00:00,33.1,27.2,38.6,0.8,14.2,1006.3,
2023-08-19 00:00:00,30.4,26.3,37.4,1.4,15.9,1006.1,
2023-08-20 00:00:00,33.3,26.4,37.7,0,12.4,1006.1,
2023-08-21 00:00:00,30.8,26.7,37.4,0.5,10.1,1006,
2023-08-22 00:00:00,31.2,27.6,37.9,10.7,9,1006.5,
2023-08-23 00:00:00,29.3,24.3,35.6,1.3,10,1006.7,
2023-08-24 00:00:00,33.3,26.6,38.3,0,10,1006.2,
2023-08-25 00:00:00,30.7,25,38.4,0,11.4,1006.4,
2023-08-26 00:00:00,34.4,26.5,38.9,1.2,11,1007.6,
2023-08-27 00:00:00,26.8,24.2,38.7,32,8.9,1008.8,
2023-08-28 00:00:00,32.1,25.5,36.2,4.1,10.4,1007.7,
2023-08-29 00:00:00,32.6,26.3,35.6,0,11.2,1007.1,
2023-08-30 00:00:00,31.5,25.5,35.6,12.4,11.3,1007.6,
2023-08-31 00:00:00,30.3,25.2,36.7,19.3,9.4,1007.8,
2023-09-01 00:00:00,31.7,24.9,36.3,0,9.5,1007.7,
2023-09-02 00:00:00,30.3,24.2,36.1,43.1,11.4,1007.3,
2023-09-03 00:00:00,30.8,24.6,37.1,26.9,10.4,1005.6,
2023-09-04 00:00:00,28.8,25.9,34.1,0,15.4,1004.2,
2023-09-05 00:00:00,28.8,24.6,31.4,4.1,15.4,1004.4,
2023-09-06 00:00:00,31.5,25.6,34,0.3,15.3,1005.3,
2023-09-07 00:00:00,30.9,24.1,34.5,6.1,13.5,1006.1,
2023-09-08 00:00:00,31.8,24.8,34.2,3,13.3,1006.9,
2023-09-09 00:00:00,33.6,26.5,36.4,0,12.7,1006.3,
2023-09-10 00:00:00,32.3,27,37,4.1,13.9,1005.8,
2023-09-11 00:00:00,32.2,26.5,35.1,3,13.6,1006,
2023-09-12 00:00:00,29.9,25,36.8,2.4,14.9,1006.5,
2023-09-13 00:00:00,33.2,26.3,37,2.6,11.1,1006.6,
2023-09-14 00:00:00,32.7,26.8,36.5,9.1,12.4,1006.8,
2023-09-15 00:00:00,32.9,25.8,36.9,4.1,13.5,1007.1,
2023-09-16 00:00:00,33.3,27.6,36.1,0,11.1,1007.4,
2023-09-17 00:00:00,30.3,23.8,36.6,29,10.9,1007.2,
2023-09-18 00:00:00,30.3,23.6,34.8,8.9,10.7,1007.3,
2023-09-19 00:00:00,31.4,23.5,34.4,21.1,9.9,1008.2,
2023-09-20 00:00:00,30.1,25.1,34.3,0,10.3,1008.3,
2023-09-21 00:00:00,28.7,24.7,34.3,8.9,8.6,1008.7,
2023-09-22 00:00:00,30.8,25.2,33.8,0,7.9,1008.7,
2023-09-23 00:00:00,30.3,25.4,34.8,0,7.3,1008.8,
2023-09-24 00:00:00,31.1,22.5,36,53.1,11.3,1008.5,
2023-09-25 00:00:00,29.2,22.6,33.8,42.9,11.1,1007.5,
2023-09-26 00:00:00,30.7,24.6,34,7.9,9.8,1007.3,
2023-09-27 00:00:00,28.5,24.4,34.2,11.9,9.4,1007.3,
2023-09-28 00:00:00,27.2,24,32.6,7.5,11.8,1007,
2023-09-29 00:00:00,27.6,24.7,34,8.2,12.5,1007.2,
2023-09-30 00:00:00,27.6,24.2,33.6,2.7,10,1008,
2023-10-01 00:00:00,30.4,24.8,34.8,20.1,13.1,1007.2,
2023-10-02 00:00:00,31.8,25.2,33.8,0,13.2,1007.7,
2023-10-03 00:00:00,28.9,24.7,34.6,0,10.3,1008.4,
2023-10-04 00:00:00,28.5,23.9,34,0.2,8.9,1009,
2023-10-05 00:00:00,30.5,25.2,34.9,13,7.8,1008.7,
2023-10-06 00:00:00,30.6,25.7,34.2,0,7.5,1007.9,
2023-10-07 00:00:00,28.8,24.7,34.8,1.8,10.1,1008.3,
2023-10-08 00:00:00,28.4,23.9,33.3,0.4,7.4,1010.1,
2023-10-09 00:00:00,30.8,25.3,33.6,2,7.7,1011.6,
2023-10-10 00:00:00,31.7,25.3,34,0,7.4,1010.9,
2023-10-11 00:00:00,30.6,23.1,34.8,43.9,7.7,1010.9,
2023-10-12 00:00:00,29.9,25.5,33.2,0,6.7,1012,
2023-10-13 00:00:00,26.2,22.1,31.8,1.7,5.8,1013.1,
2023-10-14 00:00:00,26.9,22.4,32,0.2,5.2,1012.6,
2023-10-15 00:00:00,26.8,23.6,32.4,3.3,4.7,1011.2,
2023-10-16 00:00:00,26.9,23,31.2,0.2,6.8,1011.3,
2023-10-17 00:00:00,27,22.8,32.4,0.6,7,1012.1,
2023-10-18 00:00:00,26.6,22,33,0.2,7.6,1012.7,
2023-10-19 00:00:00,26.5,21.2,32.8,0,7.2,1012.8,
2023-10-20 00:00:00,26.7,20.7,32.6,0,6.9,1012.6,
2023-10-21 00:00:00,26.9,21.9,32.6,0.3,7.8,1012.8,
2023-10-22 00:00:00,29.7,23.5,33.2,3,7.4,1012.5,
2023-10-23 00:00:00,30.6,23.5,34.1,0,7.4,1011.7,
2023-10-24 00:00:00,26.9,20.9,33.8,0,6.7,1011.7,
2023-10-25 00:00:00,27.3,21.4,33.8,0,6.7,1012.9,
2023-10-26 00:00:00,27.1,20.9,33.8,0,7,1012.9,
2023-10-27 00:00:00,26.8,21.9,33,2.1,7.6,1012.2,
2023-10-28 00:00:00,26.7,21.9,32.8,8.1,7,1012,
2023-10-29 00:00:00,29.2,24.7,33.2,5.1,6.8,1012.2,
2023-10-30 00:00:00,27.2,23.4,31.2,7.1,6.5,1012.3,
2023-10-31 00:00:00,27.5,22.3,31.2,5.1,8.3,1012.6,
2023-11-01 00:00:00,29.3,23.7,31.7,0.5,8.3,1012.7,
2023-11-02 00:00:00,29.4,23.8,31.8,0,8,1011.8,
2023-11-03 00:00:00,25.8,23,30.8,5.4,7.5,1010.6,
2023-11-04 00:00:00,27.9,24.4,32.2,14,6.5,1010.6,
2023-11-05 00:00:00,28.3,23.5,31.1,39.9,4.8,1011.9,
2023-11-06 00:00:00,28.4,24.3,31.2,0,6.1,1013.1,
2023-11-07 00:00:00,25.3,22.3,31,11.8,7.1,1013,
2023-11-08 00:00:00,28.3,24.1,31.5,3,6.2,1012.9,
2023-11-09 00:00:00,28.8,24.4,31.3,0,6.6,1013.4,
2023-11-10 00:00:00,28.2,24.6,31.1,1,7.7,1014.4,
2023-11-11 00:00:00,28.5,22.4,31.2,0,9.7,1014.7,
2023-11-12 00:00:00,24.5,20.8,30.2,0,9.8,1014.5,
2023-11-13 00:00:00,25.2,20.7,31.2,0.2,11.8,1013.6,
2023-11-14 00:00:00,23.9,21.1,31.2,2,9.5,1013.6,
2023-11-15 00:00:00,26.3,21.7,28,3,10.6,1012.7,
2023-11-16 00:00:00,28.8,21.4,31.2,0,8.3,1012.6,
2023-11-17 00:00:00,25.2,21,31,1.1,7.5,1013,
2023-11-18 00:00:00,25.8,21.6,31.8,0,9.7,1012.7,
2023-11-19 00:00:00,25.3,21.5,31.2,0,9.4,1013.2,
2023-11-20 00:00:00,24.4,20.8,28.8,0,10.1,1012.8,
2023-11-21 00:00:00,25.1,22.3,30.6,14.6,9.1,1011.8,
2023-11-22 00:00:00,26.2,24.3,31.3,9.9,7.5,1011.7,
2023-11-23 00:00:00,27.1,23.4,29.2,7.9,5.4,1011.2,
2023-11-24 00:00:00,26.3,23.5,29.2,0,7.8,1011.7,
2023-11-25 00:00:00,27.2,23.6,29.4,20.1,8.7,1013,
2023-11-26 00:00:00,27.3,22.4,29.4,3,9,1013.8,
2023-11-27 00:00:00,26.6,22.5,29.8,21.1,8.4,1012.4,
2023-11-28 00:00:00,24.5,22.3,29.4,7.4,8.2,1011.8,
2023-11-29 00:00:00,26.1,23.1,30.6,9.9,8.5,1012,
2023-11-30 00:00:00,26.8,22.1,29.3,4.1,8.4,1012.6,
2023-12-01 00:00:00,26.8,22.7,28.8,4.1,9.7,1011.5,
2023-12-02 00:00:00,23.9,21,27.8,13.3,13.9,1009.9,
2023-12-03 00:00:00,24.4,22.3,27.6,48,15.4,1008.6,
2023-12-04 00:00:00,23.7,22.8,25.5,11.9,22.1,1005.2,
2023-12-05 00:00:00,27.3,21.9,30.5,24.9,13.8,1006.4,
2023-12-06 00:00:00,28.6,22.5,30.8,0,5.8,1009.7,
2023-12-07 00:00:00,24.9,20.9,30.2,2.3,5.6,1011,
2023-12-08 00:00:00,25.2,22.5,29.2,3.3,6.7,1012,
2023-12-09 00:00:00,25.4,22.5,30.2,1,7.4,1013.2,
2023-12-10 00:00:00,25,21.4,29.9,0,8.2,1012.6,
2023-12-11 00:00:00,26.7,21.4,31,0,8,1013.1,
2023-12-12 00:00:00,23.8,19.9,29.2,0,7.3,1012.6,
2023-12-13 00:00:00,22.9,18,29,0,8.5,1013.3,
2023-12-14 00:00:00,23.3,18.8,28.8,0,9.6,1014.4,
2023-12-15 00:00:00,23,20.1,26.3,6.7,10.2,1014.7,
2023-12-16 00:00:00,25.6,22.3,26.9,4.1,10.9,1013.7,
2023-12-17 00:00:00,26.1,22.2,27.8,3,12.5,1013.5,
2023-12-18 00:00:00,26,21.8,27.9,0,11,1014.4,
2023-12-19 00:00:00,25.9,20.5,28.1,0,10.1,1015.2,
2023-12-20 00:00:00,23.6,20.6,28.1,0,11.3,1014.9,
2023-12-21 00:00:00,23.1,19.5,27.8,0,8.8,1014.6,
2023-12-22 00:00:00,22.6,18.6,28.6,0,7.5,1014.8,
2023-12-23 00:00:00,21.3,17,26.6,0,7.1,1015.9,
2023-12-24 00:00:00,22.5,17.3,29,0,9.9,1016.7,
2023-12-25 00:00:00,24.4,20.6,28.8,1.6,13.1,1015.8,
2023-12-26 00:00:00,23.1,19.3,28.8,0,11.2,1016.2,
2023-12-27 00:00:00,26.9,22.2,30.7,0.3,10.9,1016.4,
2023-12-28 00:00:00,26.7,21.2,29.1,0,10.9,1015.2,
2023-12-29 00:00:00,24,20.3,29,0.2,10.4,1015.4,
2023-12-30 00:00:00,24,20.1,29.2,0,9.2,1014.8,
2023-12-31 00:00:00,23.2,18.6,28.8,0,8.1,1014.6,
